date,order_id,customer_id,customer_name,product,category,subcategory,quantity,amount
2026-05-10 19:41,ORD5387,C146,Pranav,Chocolate Brownie,Desserts,Baked,1,130
2026-05-10 19:41,ORD5387,C146,Pranav,Masala Chai,Beverages,Tea,1,60
2026-05-10 18:46,ORD5388,C108,Arjun,Masala Chai,Beverages,Tea,1,60
2026-05-10 18:46,ORD5388,C108,Arjun,Filter Coffee,Beverages,Hot Coffee,2,180
2026-05-10 12:52,ORD5389,C104,Kiran,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-10 12:52,ORD5389,C104,Kiran,Maggi,Food,Snacks,1,80
2026-05-10 13:45,ORD5390,C104,Kiran,Green Tea,Beverages,Tea,1,80
2026-05-10 13:03,ORD5391,C123,Shreya,Blueberry Muffin,Desserts,Baked,1,110
2026-05-10 13:03,ORD5391,C123,Shreya,Croissant,Desserts,Baked,1,95
2026-05-10 18:00,ORD5392,C126,Varun,Veg Sandwich,Food,Sandwiches,1,120
2026-05-10 09:01,ORD5393,C118,Farhan,Maggi,Food,Snacks,1,80
2026-05-10 09:01,ORD5393,C118,Farhan,Masala Chai,Beverages,Tea,1,60
2026-05-10 19:15,ORD5394,C109,Meera,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-10 14:17,ORD5395,C122,Nikhil,Cafe Latte,Beverages,Hot Coffee,2,300
2026-05-10 14:17,ORD5395,C122,Nikhil,Fries,Food,Snacks,1,110
2026-05-10 13:44,ORD5396,C115,Ritu,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-11 18:41,ORD5397,C154,Dhruv,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-11 18:41,ORD5397,C154,Dhruv,Samosa (2 pc),Food,Snacks,1,50
2026-05-11 17:40,ORD5398,C103,Priya,Masala Chai,Beverages,Tea,1,60
2026-05-11 17:27,ORD5399,C154,Dhruv,Chicken Sandwich,Food,Sandwiches,2,360
2026-05-11 17:27,ORD5399,C154,Dhruv,Cold Coffee,Beverages,Cold Beverages,2,320
2026-05-11 17:13,ORD5400,C114,Sanjay,Blueberry Muffin,Desserts,Baked,2,220
2026-05-11 17:13,ORD5400,C114,Sanjay,Veg Sandwich,Food,Sandwiches,1,120
2026-05-11 17:13,ORD5400,C114,Sanjay,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-11 16:36,ORD5401,C134,Harsh,Masala Chai,Beverages,Tea,1,60
2026-05-11 16:36,ORD5401,C134,Harsh,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-11 13:48,ORD5402,C109,Meera,Samosa (2 pc),Food,Snacks,1,50
2026-05-11 13:48,ORD5402,C109,Meera,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-11 14:53,ORD5403,C136,Yash,Croissant,Desserts,Baked,1,95
2026-05-11 14:53,ORD5403,C136,Yash,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-11 17:44,ORD5404,C150,Vivek,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-11 17:44,ORD5404,C150,Vivek,Fries,Food,Snacks,1,110
2026-05-11 13:04,ORD5405,C153,Rekha,Samosa (2 pc),Food,Snacks,2,100
2026-05-11 13:01,ORD5406,C120,Dev,Chocolate Brownie,Desserts,Baked,1,130
2026-05-11 13:01,ORD5406,C120,Dev,Blueberry Muffin,Desserts,Baked,1,110
2026-05-11 14:27,ORD5407,C124,Manav,Samosa (2 pc),Food,Snacks,1,50
2026-05-11 14:18,ORD5408,C139,Swati,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-11 14:18,ORD5408,C139,Swati,Croissant,Desserts,Baked,1,95
2026-05-11 14:40,ORD5409,C150,Vivek,Samosa (2 pc),Food,Snacks,1,50
2026-05-11 19:05,ORD5410,C106,Vikram,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-11 13:17,ORD5411,C148,Sameer,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-11 09:35,ORD5412,C128,Imran,Maggi,Food,Snacks,1,80
2026-05-11 09:35,ORD5412,C128,Imran,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-11 09:38,ORD5413,C105,Sneha,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-11 09:38,ORD5413,C105,Sneha,Samosa (2 pc),Food,Snacks,1,50
2026-05-11 09:05,ORD5414,C149,Juhi,Croissant,Desserts,Baked,1,95
2026-05-11 09:05,ORD5414,C149,Juhi,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-12 19:10,ORD5415,C124,Manav,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-12 21:04,ORD5416,C109,Meera,Veg Sandwich,Food,Sandwiches,1,120
2026-05-12 11:50,ORD5417,C130,Siddharth,Veg Sandwich,Food,Sandwiches,2,240
2026-05-12 19:40,ORD5418,C146,Pranav,Green Tea,Beverages,Tea,1,80
2026-05-12 17:19,ORD5419,C108,Arjun,Samosa (2 pc),Food,Snacks,1,50
2026-05-12 16:24,ORD5420,C139,Swati,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-12 16:24,ORD5420,C139,Swati,Chocolate Brownie,Desserts,Baked,2,260
2026-05-12 18:41,ORD5421,C155,Payal,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-12 18:41,ORD5421,C155,Payal,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-12 18:41,ORD5421,C155,Payal,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-12 21:25,ORD5422,C111,Pooja,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-12 21:25,ORD5422,C111,Pooja,Blueberry Muffin,Desserts,Baked,1,110
2026-05-12 21:25,ORD5422,C111,Pooja,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-12 16:07,ORD5423,C123,Shreya,Green Tea,Beverages,Tea,2,160
2026-05-12 16:07,ORD5423,C123,Shreya,Masala Chai,Beverages,Tea,1,60
2026-05-12 16:07,ORD5423,C123,Shreya,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-12 18:51,ORD5424,C128,Imran,Cafe Latte,Beverages,Hot Coffee,2,300
2026-05-12 12:50,ORD5425,C150,Vivek,Blueberry Muffin,Desserts,Baked,1,110
2026-05-12 18:15,ORD5426,C119,Tara,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-12 16:24,ORD5427,C150,Vivek,Blueberry Muffin,Desserts,Baked,1,110
2026-05-12 20:32,ORD5428,C134,Harsh,Maggi,Food,Snacks,1,80
2026-05-12 20:32,ORD5428,C134,Harsh,Filter Coffee,Beverages,Hot Coffee,2,180
2026-05-12 20:32,ORD5428,C134,Harsh,Fries,Food,Snacks,1,110
2026-05-12 16:05,ORD5429,C158,Kabir,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-12 14:10,ORD5430,C122,Nikhil,Filter Coffee,Beverages,Hot Coffee,2,180
2026-05-12 14:10,ORD5430,C122,Nikhil,Samosa (2 pc),Food,Snacks,1,50
2026-05-13 20:27,ORD5431,C150,Vivek,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-13 18:47,ORD5432,C132,Gaurav,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-13 18:47,ORD5432,C132,Gaurav,Chocolate Brownie,Desserts,Baked,1,130
2026-05-13 13:37,ORD5433,C143,Tanvi,Iced Americano,Beverages,Cold Beverages,2,280
2026-05-13 13:37,ORD5433,C143,Tanvi,Fries,Food,Snacks,1,110
2026-05-13 09:26,ORD5434,C118,Farhan,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-13 09:26,ORD5434,C118,Farhan,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-13 09:26,ORD5434,C118,Farhan,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-13 17:30,ORD5435,C133,Anjali,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-13 17:28,ORD5436,C144,Mohit,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-13 13:07,ORD5437,C145,Zoya,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-13 19:51,ORD5438,C143,Tanvi,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-13 21:10,ORD5439,C135,Simran,Maggi,Food,Snacks,2,160
2026-05-13 20:51,ORD5440,C114,Sanjay,Masala Chai,Beverages,Tea,1,60
2026-05-13 21:27,ORD5441,C142,Rajat,Green Tea,Beverages,Tea,1,80
2026-05-13 13:24,ORD5442,C127,Kavya,Green Tea,Beverages,Tea,1,80
2026-05-14 19:45,ORD5443,C148,Sameer,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-14 19:45,ORD5443,C148,Sameer,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-14 18:20,ORD5444,C123,Shreya,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-14 12:31,ORD5445,C155,Payal,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-14 12:31,ORD5445,C155,Payal,Samosa (2 pc),Food,Snacks,1,50
2026-05-14 18:22,ORD5446,C122,Nikhil,Masala Chai,Beverages,Tea,2,120
2026-05-14 18:22,ORD5446,C122,Nikhil,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-14 18:08,ORD5447,C143,Tanvi,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-14 18:23,ORD5448,C111,Pooja,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-14 18:23,ORD5448,C111,Pooja,Samosa (2 pc),Food,Snacks,1,50
2026-05-14 13:27,ORD5449,C124,Manav,Croissant,Desserts,Baked,1,95
2026-05-14 17:59,ORD5450,C141,Bhavna,Croissant,Desserts,Baked,1,95
2026-05-14 17:59,ORD5450,C141,Bhavna,Masala Chai,Beverages,Tea,1,60
2026-05-14 17:59,ORD5450,C141,Bhavna,Blueberry Muffin,Desserts,Baked,2,220
2026-05-14 18:03,ORD5451,C139,Swati,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-14 18:03,ORD5451,C139,Swati,Blueberry Muffin,Desserts,Baked,1,110
2026-05-14 18:03,ORD5451,C139,Swati,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-14 18:31,ORD5452,C141,Bhavna,Blueberry Muffin,Desserts,Baked,1,110
2026-05-14 17:28,ORD5453,C153,Rekha,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-14 16:48,ORD5454,C150,Vivek,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-14 16:18,ORD5455,C134,Harsh,Chocolate Brownie,Desserts,Baked,1,130
2026-05-14 13:49,ORD5456,C149,Juhi,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-14 14:17,ORD5457,C107,Divya,Fries,Food,Snacks,1,110
2026-05-14 14:17,ORD5457,C107,Divya,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-14 10:27,ORD5458,C113,Nisha,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-14 17:28,ORD5459,C102,Rohan,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-14 16:49,ORD5460,C107,Divya,Green Tea,Beverages,Tea,2,160
2026-05-14 16:49,ORD5460,C107,Divya,Fries,Food,Snacks,1,110
2026-05-14 18:10,ORD5461,C127,Kavya,Green Tea,Beverages,Tea,2,160
2026-05-14 18:10,ORD5461,C127,Kavya,Croissant,Desserts,Baked,1,95
2026-05-14 18:17,ORD5462,C134,Harsh,Masala Chai,Beverages,Tea,2,120
2026-05-14 18:17,ORD5462,C134,Harsh,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-15 16:17,ORD5463,C136,Yash,Cheesecake Slice,Desserts,Cakes,2,360
2026-05-15 16:17,ORD5463,C136,Yash,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-15 16:17,ORD5463,C136,Yash,Iced Americano,Beverages,Cold Beverages,2,280
2026-05-15 16:55,ORD5464,C117,Lakshmi,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-15 16:55,ORD5464,C117,Lakshmi,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-15 11:48,ORD5465,C115,Ritu,Samosa (2 pc),Food,Snacks,1,50
2026-05-15 11:48,ORD5465,C115,Ritu,Blueberry Muffin,Desserts,Baked,1,110
2026-05-15 17:26,ORD5466,C140,Aman,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-15 18:49,ORD5467,C156,Naveen,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-15 12:59,ORD5468,C144,Mohit,Chocolate Brownie,Desserts,Baked,1,130
2026-05-15 12:59,ORD5468,C144,Mohit,Blueberry Muffin,Desserts,Baked,2,220
2026-05-15 12:59,ORD5468,C144,Mohit,Chicken Sandwich,Food,Sandwiches,2,360
2026-05-15 17:46,ORD5469,C105,Sneha,Fries,Food,Snacks,1,110
2026-05-15 17:46,ORD5469,C105,Sneha,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-15 17:46,ORD5469,C105,Sneha,Samosa (2 pc),Food,Snacks,1,50
2026-05-15 18:20,ORD5470,C117,Lakshmi,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-15 18:20,ORD5470,C117,Lakshmi,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-15 18:57,ORD5471,C121,Isha,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-15 18:57,ORD5471,C121,Isha,Croissant,Desserts,Baked,1,95
2026-05-15 13:01,ORD5472,C129,Neha,Masala Chai,Beverages,Tea,1,60
2026-05-15 12:27,ORD5473,C100,Aarav,Iced Americano,Beverages,Cold Beverages,2,280
2026-05-15 17:10,ORD5474,C119,Tara,Veg Sandwich,Food,Sandwiches,1,120
2026-05-15 17:10,ORD5474,C119,Tara,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-15 17:10,ORD5474,C119,Tara,Fries,Food,Snacks,2,220
2026-05-15 11:03,ORD5475,C110,Rahul,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-15 16:14,ORD5476,C148,Sameer,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-15 17:13,ORD5477,C100,Aarav,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-15 17:43,ORD5478,C133,Anjali,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-15 16:07,ORD5479,C152,Ashwin,Maggi,Food,Snacks,1,80
2026-05-15 16:07,ORD5479,C152,Ashwin,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-15 16:07,ORD5479,C152,Ashwin,Blueberry Muffin,Desserts,Baked,1,110
2026-05-15 17:06,ORD5480,C106,Vikram,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-15 12:52,ORD5481,C149,Juhi,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-15 12:52,ORD5481,C149,Juhi,Croissant,Desserts,Baked,1,95
2026-05-15 14:41,ORD5482,C139,Swati,Fries,Food,Snacks,1,110
2026-05-15 16:47,ORD5483,C140,Aman,Maggi,Food,Snacks,1,80
2026-05-16 21:55,ORD5484,C128,Imran,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-16 16:37,ORD5485,C107,Divya,Fries,Food,Snacks,1,110
2026-05-16 16:37,ORD5485,C107,Divya,Maggi,Food,Snacks,1,80
2026-05-16 14:41,ORD5486,C117,Lakshmi,Croissant,Desserts,Baked,1,95
2026-05-16 19:38,ORD5487,C146,Pranav,Cappuccino,Beverages,Hot Coffee,2,280
2026-05-16 12:56,ORD5488,C142,Rajat,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-16 18:47,ORD5489,C112,Karthik,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-16 09:15,ORD5490,C150,Vivek,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-16 12:38,ORD5491,C140,Aman,Cappuccino,Beverages,Hot Coffee,2,280
2026-05-16 13:20,ORD5492,C159,Aditi,Maggi,Food,Snacks,1,80
2026-05-16 16:11,ORD5493,C143,Tanvi,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-16 16:11,ORD5493,C143,Tanvi,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-16 11:02,ORD5494,C113,Nisha,Samosa (2 pc),Food,Snacks,1,50
2026-05-16 11:02,ORD5494,C113,Nisha,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-16 11:02,ORD5494,C113,Nisha,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-16 20:25,ORD5495,C144,Mohit,Croissant,Desserts,Baked,1,95
2026-05-16 11:17,ORD5496,C109,Meera,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-16 21:51,ORD5497,C113,Nisha,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-16 11:48,ORD5498,C140,Aman,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-16 11:48,ORD5498,C140,Aman,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-16 20:15,ORD5499,C154,Dhruv,Cafe Latte,Beverages,Hot Coffee,2,300
2026-05-16 13:29,ORD5500,C107,Divya,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-16 13:29,ORD5500,C107,Divya,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-16 16:07,ORD5501,C111,Pooja,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-16 13:31,ORD5502,C110,Rahul,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-16 13:31,ORD5502,C110,Rahul,Croissant,Desserts,Baked,1,95
2026-05-16 13:31,ORD5502,C110,Rahul,Veg Sandwich,Food,Sandwiches,1,120
2026-05-16 14:46,ORD5503,C117,Lakshmi,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-16 14:46,ORD5503,C117,Lakshmi,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-16 14:46,ORD5503,C117,Lakshmi,Maggi,Food,Snacks,1,80
2026-05-16 19:40,ORD5504,C136,Yash,Chocolate Brownie,Desserts,Baked,1,130
2026-05-16 13:31,ORD5505,C103,Priya,Masala Chai,Beverages,Tea,1,60
2026-05-16 13:31,ORD5505,C103,Priya,Fries,Food,Snacks,1,110
2026-05-16 13:31,ORD5505,C103,Priya,Croissant,Desserts,Baked,1,95
2026-05-16 17:07,ORD5506,C146,Pranav,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-17 14:55,ORD5507,C154,Dhruv,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-17 21:58,ORD5508,C124,Manav,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-17 14:45,ORD5509,C158,Kabir,Maggi,Food,Snacks,1,80
2026-05-17 14:45,ORD5509,C158,Kabir,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-17 21:20,ORD5510,C146,Pranav,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-17 11:32,ORD5511,C107,Divya,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-17 11:32,ORD5511,C107,Divya,Masala Chai,Beverages,Tea,1,60
2026-05-17 11:25,ORD5512,C102,Rohan,Chocolate Brownie,Desserts,Baked,2,260
2026-05-17 20:54,ORD5513,C149,Juhi,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-17 18:23,ORD5514,C100,Aarav,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-17 18:29,ORD5515,C115,Ritu,Blueberry Muffin,Desserts,Baked,2,220
2026-05-17 11:12,ORD5516,C149,Juhi,Croissant,Desserts,Baked,1,95
2026-05-17 11:12,ORD5516,C149,Juhi,Fresh Lime Soda,Beverages,Cold Beverages,2,180
2026-05-17 12:14,ORD5517,C101,Ananya,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-17 12:14,ORD5517,C101,Ananya,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-17 17:47,ORD5518,C154,Dhruv,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-17 17:47,ORD5518,C154,Dhruv,Green Tea,Beverages,Tea,1,80
2026-05-17 17:03,ORD5519,C131,Riya,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-17 17:03,ORD5519,C131,Riya,Veg Sandwich,Food,Sandwiches,1,120
2026-05-17 17:03,ORD5519,C131,Riya,Cafe Latte,Beverages,Hot Coffee,2,300
2026-05-17 17:44,ORD5520,C126,Varun,Chocolate Brownie,Desserts,Baked,1,130
2026-05-17 17:44,ORD5520,C126,Varun,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-17 17:44,ORD5520,C126,Varun,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-17 16:36,ORD5521,C137,Deepa,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-17 14:54,ORD5522,C116,Aditya,Samosa (2 pc),Food,Snacks,1,50
2026-05-17 17:20,ORD5523,C147,Ira,Veg Sandwich,Food,Sandwiches,1,120
2026-05-17 19:08,ORD5524,C112,Karthik,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-17 19:08,ORD5524,C112,Karthik,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-17 11:26,ORD5525,C120,Dev,Fries,Food,Snacks,2,220
2026-05-17 17:28,ORD5526,C113,Nisha,Veg Sandwich,Food,Sandwiches,2,240
2026-05-17 17:10,ORD5527,C105,Sneha,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-17 17:10,ORD5527,C105,Sneha,Filter Coffee,Beverages,Hot Coffee,2,180
2026-05-17 16:05,ORD5528,C109,Meera,Fries,Food,Snacks,1,110
2026-05-17 16:05,ORD5528,C109,Meera,Samosa (2 pc),Food,Snacks,1,50
2026-05-17 17:52,ORD5529,C116,Aditya,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-17 17:52,ORD5529,C116,Aditya,Samosa (2 pc),Food,Snacks,1,50
2026-05-17 17:52,ORD5529,C116,Aditya,Chocolate Brownie,Desserts,Baked,1,130
2026-05-17 17:51,ORD5530,C106,Vikram,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-17 17:51,ORD5530,C106,Vikram,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-17 17:08,ORD5531,C114,Sanjay,Samosa (2 pc),Food,Snacks,1,50
2026-05-17 16:41,ORD5532,C140,Aman,Veg Sandwich,Food,Sandwiches,2,240
2026-05-17 11:01,ORD5533,C104,Kiran,Green Tea,Beverages,Tea,1,80
2026-05-17 11:01,ORD5533,C104,Kiran,Chocolate Brownie,Desserts,Baked,2,260
2026-05-17 11:01,ORD5533,C104,Kiran,Iced Americano,Beverages,Cold Beverages,2,280
2026-05-17 13:02,ORD5534,C107,Divya,Filter Coffee,Beverages,Hot Coffee,2,180
2026-05-17 13:02,ORD5534,C107,Divya,Masala Chai,Beverages,Tea,1,60
2026-05-17 13:02,ORD5534,C107,Divya,Maggi,Food,Snacks,1,80
2026-05-17 21:27,ORD5535,C143,Tanvi,Green Tea,Beverages,Tea,2,160
2026-05-17 13:17,ORD5536,C117,Lakshmi,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-17 18:39,ORD5537,C139,Swati,Paneer Tikka Sandwich,Food,Sandwiches,1,160
2026-05-17 18:35,ORD5538,C156,Naveen,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-17 12:26,ORD5539,C108,Arjun,Cheesecake Slice,Desserts,Cakes,1,180
2026-05-17 19:34,ORD5540,C151,Mansi,Samosa (2 pc),Food,Snacks,1,50
2026-05-17 19:34,ORD5540,C151,Mansi,Fries,Food,Snacks,1,110
2026-05-17 09:58,ORD5541,C122,Nikhil,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-17 09:58,ORD5541,C122,Nikhil,Samosa (2 pc),Food,Snacks,1,50
2026-05-18 17:14,ORD5542,C138,Kunal,Veg Sandwich,Food,Sandwiches,1,120
2026-05-18 11:33,ORD5543,C130,Siddharth,Fresh Lime Soda,Beverages,Cold Beverages,2,180
2026-05-18 16:15,ORD5544,C106,Vikram,Veg Sandwich,Food,Sandwiches,1,120
2026-05-18 16:15,ORD5544,C106,Vikram,Filter Coffee,Beverages,Hot Coffee,2,180
2026-05-18 17:54,ORD5545,C136,Yash,Samosa (2 pc),Food,Snacks,1,50
2026-05-18 17:54,ORD5545,C136,Yash,Fries,Food,Snacks,1,110
2026-05-18 17:54,ORD5545,C136,Yash,Masala Chai,Beverages,Tea,2,120
2026-05-18 17:22,ORD5546,C144,Mohit,Cappuccino,Beverages,Hot Coffee,1,140
2026-05-18 17:22,ORD5546,C144,Mohit,Fries,Food,Snacks,1,110
2026-05-18 17:22,ORD5546,C144,Mohit,Iced Americano,Beverages,Cold Beverages,2,280
2026-05-18 14:31,ORD5547,C156,Naveen,Masala Chai,Beverages,Tea,1,60
2026-05-18 14:31,ORD5547,C156,Naveen,Blueberry Muffin,Desserts,Baked,1,110
2026-05-18 18:14,ORD5548,C138,Kunal,Blueberry Muffin,Desserts,Baked,1,110
2026-05-18 19:39,ORD5549,C158,Kabir,Iced Americano,Beverages,Cold Beverages,1,140
2026-05-18 21:58,ORD5550,C111,Pooja,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-18 21:58,ORD5550,C111,Pooja,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-18 11:09,ORD5551,C158,Kabir,Cheesecake Slice,Desserts,Cakes,2,360
2026-05-18 11:09,ORD5551,C158,Kabir,Fries,Food,Snacks,1,110
2026-05-18 14:25,ORD5552,C142,Rajat,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-18 14:25,ORD5552,C142,Rajat,Paneer Tikka Sandwich,Food,Sandwiches,2,320
2026-05-18 09:27,ORD5553,C146,Pranav,Blueberry Muffin,Desserts,Baked,1,110
2026-05-18 09:27,ORD5553,C146,Pranav,Chicken Sandwich,Food,Sandwiches,2,360
2026-05-18 17:56,ORD5554,C144,Mohit,Fries,Food,Snacks,1,110
2026-05-18 17:56,ORD5554,C144,Mohit,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-18 17:56,ORD5554,C144,Mohit,Masala Chai,Beverages,Tea,1,60
2026-05-18 09:46,ORD5555,C111,Pooja,Samosa (2 pc),Food,Snacks,2,100
2026-05-19 17:36,ORD5556,C149,Juhi,Chicken Sandwich,Food,Sandwiches,2,360
2026-05-19 19:14,ORD5557,C139,Swati,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-19 19:14,ORD5557,C139,Swati,Blueberry Muffin,Desserts,Baked,1,110
2026-05-19 13:22,ORD5558,C115,Ritu,Masala Chai,Beverages,Tea,1,60
2026-05-19 13:22,ORD5558,C115,Ritu,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-19 13:22,ORD5558,C115,Ritu,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-19 13:22,ORD5559,C104,Kiran,Cold Coffee,Beverages,Cold Beverages,1,160
2026-05-19 10:24,ORD5560,C103,Priya,Maggi,Food,Snacks,2,160
2026-05-19 18:26,ORD5561,C156,Naveen,Samosa (2 pc),Food,Snacks,1,50
2026-05-19 17:06,ORD5562,C124,Manav,Fresh Lime Soda,Beverages,Cold Beverages,1,90
2026-05-19 17:06,ORD5562,C124,Manav,Masala Chai,Beverages,Tea,1,60
2026-05-19 17:18,ORD5563,C102,Rohan,Veg Sandwich,Food,Sandwiches,2,240
2026-05-19 12:21,ORD5564,C104,Kiran,Samosa (2 pc),Food,Snacks,1,50
2026-05-19 18:35,ORD5565,C104,Kiran,Cafe Latte,Beverages,Hot Coffee,1,150
2026-05-19 18:35,ORD5565,C104,Kiran,Chicken Sandwich,Food,Sandwiches,1,180
2026-05-19 18:35,ORD5565,C104,Kiran,Blueberry Muffin,Desserts,Baked,1,110
2026-05-19 12:56,ORD5566,C138,Kunal,Filter Coffee,Beverages,Hot Coffee,1,90
2026-05-19 17:12,ORD5567,C113,Nisha,Croissant,Desserts,Baked,1,95
2026-05-19 17:34,ORD5568,C146,Pranav,Paneer Tikka Sandwich,Food,Sandwiches,1,160
